Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3340,20,Female,Gloves,Accessories,99,NE,M,Cyan,Fall,3.6,No,Store Pickup,No,No,35,Cash,Fortnightly
3341,42,Female,T-shirt,Clothing,36,VA,XL,Maroon,Fall,4.4,No,Free Shipping,No,No,47,Credit Card,Fortnightly
3342,55,Female,Jacket,Outerwear,50,CT,XL,Olive,Summer,4.5,No,Standard,No,No,35,Credit Card,Monthly
3343,66,Female,Jacket,Outerwear,81,NJ,M,Violet,Spring,3.8,No,Free Shipping,No,No,45,Credit Card,Weekly
3344,24,Female,Shorts,Clothing,31,KY,XL,Green,Winter,3.6,No,2-Day Shipping,No,No,6,Cash,Bi-Weekly
3345,62,Female,Hat,Accessories,48,WA,XL,Magenta,Fall,4.3,No,Free Shipping,No,No,20,Cash,Annually
3346,28,Female,Handbag,Accessories,91,FL,M,Turquoise,Summer,4.0,No,2-Day Shipping,No,No,3,Venmo,Bi-Weekly
3347,30,Female,Jeans,Clothing,99,OK,M,Black,Summer,3.4,No,Express,No,No,30,Venmo,Quarterly
3348,22,Female,Shoes,Footwear,70,IA,XL,Cyan,Summer,4.4,No,Standard,No,No,28,PayPal,Bi-Weekly
3349,28,Female,T-shirt,Clothing,74,NH,L,Gray,Winter,2.8,No,Standard,No,No,15,Cash,Every 3 Months
3350,35,Female,Jewelry,Accessories,79,GA,M,Red,Fall,2.8,No,Store Pickup,No,No,29,PayPal,Quarterly
3351,45,Female,Handbag,Accessories,33,MS,S,Olive,Fall,4.9,No,2-Day Shipping,No,No,15,Cash,Bi-Weekly
3352,43,Female,Shirt,Clothing,49,NH,L,Cyan,Spring,4.2,No,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly
3353,55,Female,Belt,Accessories,96,WA,M,Teal,Summer,2.9,No,Next Day Air,No,No,7,Bank Transfer,Bi-Weekly
3354,31,Female,Dress,Clothing,66,OH,L,Teal,Fall,4.6,No,Free Shipping,No,No,19,Credit Card,Every 3 Months
3355,42,Female,Skirt,Clothing,45,MD,M,Orange,Fall,2.8,No,Next Day Air,No,No,15,PayPal,Weekly
3356,40,Female,Blouse,Clothing,28,DE,M,Peach,Spring,2.6,No,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly
3357,39,Female,Jeans,Clothing,48,TN,M,Silver,Summer,3.5,No,Store Pickup,No,No,13,PayPal,Bi-Weekly
3358,41,Female,Hoodie,Clothing,67,AR,M,Pink,Winter,3.5,No,Free Shipping,No,No,37,Credit Card,Monthly
3359,56,Female,T-shirt,Clothing,59,TN,M,Magenta,Fall,3.4,No,2-Day Shipping,No,No,26,Cash,Annually
3360,43,Female,Sunglasses,Accessories,74,NH,L,Red,Fall,3.9,No,Next Day Air,No,No,29,Debit Card,Monthly
3361,22,Female,Jacket,Outerwear,81,MN,M,Maroon,Spring,3.3,No,2-Day Shipping,No,No,47,Cash,Every 3 Months
3362,47,Female,Shoes,Footwear,26,FL,M,Silver,Spring,4.1,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly
3363,50,Female,Handbag,Accessories,61,TN,M,Gray,Summer,3.0,No,Next Day Air,No,No,48,Venmo,Fortnightly
3364,58,Female,Sweater,Clothing,23,CA,M,Turquoise,Winter,3.0,No,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly
3365,50,Female,Scarf,Accessories,33,OR,M,Peach,Fall,3.2,No,Standard,No,No,7,Credit Card,Monthly
3366,43,Female,Skirt,Clothing,58,TN,L,Teal,Fall,3.9,No,Express,No,No,45,Credit Card,Every 3 Months
3367,38,Female,Gloves,Accessories,65,NC,M,Red,Spring,3.6,No,2-Day Shipping,No,No,47,Debit Card,Quarterly
3368,44,Female,T-shirt,Clothing,48,TN,M,Blue,Summer,3.1,No,Store Pickup,No,No,6,Venmo,Fortnightly
3369,30,Female,Sandals,Footwear,25,NE,M,Blue,Spring,4.8,No,Express,No,No,29,Bank Transfer,Every 3 Months
3370,47,Female,Sweater,Clothing,51,ME,M,Indigo,Winter,3.8,No,2-Day Shipping,No,No,42,Cash,Monthly
3371,30,Female,Belt,Accessories,31,IL,M,Charcoal,Summer,2.8,No,Store Pickup,No,No,46,Cash,Fortnightly
3372,49,Female,Hoodie,Clothing,99,CO,S,Turquoise,Winter,4.0,No,Next Day Air,No,No,28,PayPal,Annually
3373,56,Female,Socks,Clothing,25,PA,M,Maroon,Winter,4.6,No,Free Shipping,No,No,14,Credit Card,Every 3 Months
3374,70,Female,Sandals,Footwear,52,MN,M,Purple,Spring,3.5,No,Store Pickup,No,No,12,Debit Card,Every 3 Months
3375,22,Female,Blouse,Clothing,47,NV,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41,Debit Card,Annually
3376,51,Female,Boots,Footwear,98,CT,XL,Yellow,Fall,4.9,No,Express,No,No,8,Credit Card,Annually
3377,22,Female,Hat,Accessories,46,OH,M,Green,Winter,4.1,No,Store Pickup,No,No,24,Cash,Quarterly
3378,37,Female,Shirt,Clothing,32,KY,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18,PayPal,Fortnightly
3379,49,Female,Shorts,Clothing,75,MN,L,Gold,Fall,4.5,No,Next Day Air,No,No,6,Cash,Quarterly
3380,61,Female,Handbag,Accessories,51,TN,L,Turquoise,Summer,5.0,No,Store Pickup,No,No,40,Cash,Weekly
3381,41,Female,Dress,Clothing,52,ND,L,Blue,Summer,3.8,No,Standard,No,No,6,PayPal,Every 3 Months
3382,57,Female,Hat,Accessories,66,MN,L,Turquoise,Winter,4.7,No,Standard,No,No,27,Credit Card,Quarterly
3383,34,Female,Sweater,Clothing,35,NE,M,Maroon,Spring,2.8,No,Express,No,No,2,Bank Transfer,Weekly
3384,27,Female,Coat,Outerwear,43,DE,M,Pink,Fall,2.6,No,Next Day Air,No,No,39,Venmo,Bi-Weekly
3385,39,Female,Hoodie,Clothing,24,MN,L,Maroon,Summer,3.8,No,Free Shipping,No,No,9,Venmo,Quarterly
3386,62,Female,Jewelry,Accessories,83,RI,M,Olive,Winter,2.8,No,Standard,No,No,16,Credit Card,Every 3 Months
3387,34,Female,T-shirt,Clothing,62,MI,M,Lavender,Fall,2.6,No,2-Day Shipping,No,No,36,Cash,Quarterly
3388,53,Female,Pants,Clothing,78,NJ,S,Pink,Spring,3.4,No,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly
3389,35,Female,Sweater,Clothing,61,SD,M,Cyan,Spring,4.5,No,Store Pickup,No,No,21,Credit Card,Weekly
3390,38,Female,Pants,Clothing,57,NC,L,Maroon,Fall,3.8,No,Free Shipping,No,No,39,Venmo,Annually
3391,32,Female,Socks,Clothing,70,OR,S,Red,Summer,3.0,No,Next Day Air,No,No,38,PayPal,Annually
3392,47,Female,Hoodie,Clothing,57,MT,M,Silver,Fall,3.7,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months
3393,53,Female,Scarf,Accessories,74,NJ,XL,Blue,Winter,4.4,No,Free Shipping,No,No,6,Venmo,Bi-Weekly
3394,60,Female,Dress,Clothing,90,AZ,M,Gold,Fall,3.1,No,Next Day Air,No,No,50,Debit Card,Monthly
3395,31,Female,Sandals,Footwear,98,VT,S,Yellow,Spring,4.2,No,Store Pickup,No,No,9,PayPal,Annually
3396,44,Female,Dress,Clothing,43,CO,M,Silver,Winter,3.1,No,Free Shipping,No,No,15,Debit Card,Every 3 Months
3397,29,Female,Pants,Clothing,37,TN,XL,Black,Winter,5.0,No,Next Day Air,No,No,5,PayPal,Quarterly
3398,19,Female,Blouse,Clothing,38,NJ,L,Yellow,Summer,2.7,No,Standard,No,No,13,Bank Transfer,Bi-Weekly
3399,54,Female,Jeans,Clothing,60,MT,L,Pink,Winter,3.8,No,Standard,No,No,44,Cash,Fortnightly
3400,40,Female,Pants,Clothing,55,MT,XL,Yellow,Winter,3.3,No,Standard,No,No,36,Debit Card,Annually
3401,39,Female,Sunglasses,Accessories,51,NV,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18,Venmo,Fortnightly
3402,44,Female,Backpack,Accessories,71,NV,L,Peach,Winter,3.4,No,Standard,No,No,39,Credit Card,Weekly
3403,22,Female,Hoodie,Clothing,61,LA,M,Black,Spring,4.4,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months
3404,30,Female,Boots,Footwear,65,IL,M,Olive,Summer,3.9,No,Standard,No,No,1,Cash,Bi-Weekly
3405,69,Female,Gloves,Accessories,34,SC,L,Olive,Fall,3.9,No,2-Day Shipping,No,No,34,Credit Card,Annually
3406,28,Female,Blouse,Clothing,87,WA,M,White,Summer,4.2,No,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly
3407,57,Female,Sweater,Clothing,79,NE,M,Red,Spring,4.0,No,Store Pickup,No,No,24,Venmo,Quarterly
3408,46,Female,Dress,Clothing,46,AL,S,Purple,Spring,2.6,No,Store Pickup,No,No,20,Cash,Quarterly
3409,48,Female,Socks,Clothing,72,MT,L,Purple,Summer,4.4,No,Standard,No,No,11,Bank Transfer,Annually
3410,24,Female,Shirt,Clothing,93,MN,M,Teal,Summer,3.2,No,Next Day Air,No,No,3,Credit Card,Every 3 Months
3411,50,Female,Sandals,Footwear,76,OH,L,Teal,Summer,4.3,No,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly
3412,29,Female,Shoes,Footwear,56,NY,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,45,Cash,Weekly
3413,61,Female,Sandals,Footwear,83,IN,M,Magenta,Fall,3.8,No,Store Pickup,No,No,31,Venmo,Quarterly
3414,34,Female,Gloves,Accessories,90,DE,XL,Black,Winter,2.5,No,Express,No,No,16,PayPal,Bi-Weekly
3415,27,Female,Boots,Footwear,94,CT,M,Maroon,Spring,4.9,No,Next Day Air,No,No,3,Bank Transfer,Quarterly
3416,38,Female,Blouse,Clothing,68,NY,M,Gold,Fall,3.0,No,2-Day Shipping,No,No,15,Bank Transfer,Annually
3417,25,Female,Sandals,Footwear,53,AL,M,Purple,Spring,3.2,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3418,54,Female,Coat,Outerwear,35,MA,M,Blue,Summer,2.9,No,2-Day Shipping,No,No,22,Debit Card,Fortnightly
3419,53,Female,Jacket,Outerwear,30,SC,M,Beige,Summer,2.8,No,Free Shipping,No,No,35,Debit Card,Annually
3420,23,Female,Jewelry,Accessories,26,WV,L,Indigo,Winter,3.1,No,Store Pickup,No,No,5,Venmo,Bi-Weekly
3421,19,Female,Hat,Accessories,60,KY,M,Purple,Winter,3.4,No,Express,No,No,35,PayPal,Bi-Weekly
3422,57,Female,Shoes,Footwear,30,NJ,M,Maroon,Summer,2.9,No,Free Shipping,No,No,27,PayPal,Weekly
3423,19,Female,Coat,Outerwear,91,NY,L,Beige,Winter,3.2,No,Next Day Air,No,No,9,Venmo,Monthly
3424,33,Female,Boots,Footwear,71,MA,M,Brown,Spring,3.8,No,Next Day Air,No,No,21,PayPal,Bi-Weekly
3425,33,Female,Scarf,Accessories,64,FL,L,Green,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly
3426,38,Female,Hat,Accessories,54,MI,M,Blue,Summer,4.3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly
3427,47,Female,Socks,Clothing,35,OR,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,No,31,Credit Card,Annually
3428,39,Female,T-shirt,Clothing,38,MI,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually
3429,32,Female,Jewelry,Accessories,69,WA,M,Gray,Fall,2.5,No,Next Day Air,No,No,20,Venmo,Monthly
3430,27,Female,Skirt,Clothing,96,AK,S,Purple,Winter,4.6,No,Express,No,No,34,Debit Card,Weekly
3431,67,Female,Socks,Clothing,73,MT,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17,Bank Transfer,Every 3 Months
3432,46,Female,Belt,Accessories,49,NM,S,Green,Summer,4.2,No,Express,No,No,20,Venmo,Annually
3433,36,Female,Boots,Footwear,44,CT,M,Gray,Summer,4.8,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months
3434,62,Female,Socks,Clothing,93,AK,M,Yellow,Spring,4.5,No,Free Shipping,No,No,28,PayPal,Annually
3435,31,Female,Pants,Clothing,72,OH,S,Orange,Summer,3.3,No,2-Day Shipping,No,No,6,Venmo,Fortnightly
3436,68,Female,Socks,Clothing,91,MT,M,Beige,Summer,2.7,No,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly
3437,57,Female,Belt,Accessories,83,NE,L,Peach,Winter,2.8,No,2-Day Shipping,No,No,41,Bank Transfer,Monthly
3438,22,Female,Jacket,Outerwear,62,OK,S,Green,Winter,3.5,No,2-Day Shipping,No,No,50,PayPal,Annually
3439,26,Female,Shirt,Clothing,71,KY,M,Violet,Fall,3.0,No,Store Pickup,No,No,33,Credit Card,Monthly
3440,43,Female,Gloves,Accessories,93,ID,M,Gray,Summer,4.5,No,Express,No,No,25,Venmo,Quarterly
3441,45,Female,Handbag,Accessories,63,MD,L,Magenta,Fall,4.3,No,2-Day Shipping,No,No,2,PayPal,Weekly
3442,64,Female,Sweater,Clothing,96,TN,XL,Charcoal,Fall,4.1,No,Standard,No,No,15,Credit Card,Annually
3443,28,Female,Skirt,Clothing,78,MI,M,Violet,Spring,4.3,No,Next Day Air,No,No,12,PayPal,Weekly
3444,47,Female,Dress,Clothing,24,TN,L,Silver,Summer,5.0,No,Free Shipping,No,No,28,Cash,Bi-Weekly
3445,53,Female,Pants,Clothing,63,RI,S,Green,Summer,3.8,No,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly
3446,42,Female,Hat,Accessories,58,FL,M,Magenta,Fall,4.9,No,Standard,No,No,3,Debit Card,Annually
3447,51,Female,Boots,Footwear,55,LA,S,Purple,Spring,5.0,No,2-Day Shipping,No,No,20,Cash,Weekly
3448,62,Female,Sandals,Footwear,58,AR,M,Blue,Fall,4.3,No,Express,No,No,3,Bank Transfer,Bi-Weekly
3449,18,Female,Coat,Outerwear,28,KY,S,Yellow,Winter,4.1,No,Express,No,No,32,Bank Transfer,Fortnightly
3450,48,Female,Blouse,Clothing,37,KS,M,Brown,Spring,4.5,No,Standard,No,No,35,Cash,Monthly
3451,20,Female,Shorts,Clothing,78,VT,M,Pink,Spring,3.6,No,Store Pickup,No,No,31,PayPal,Monthly
3452,32,Female,Blouse,Clothing,73,NV,XL,Silver,Fall,3.0,No,Free Shipping,No,No,13,Credit Card,Annually
3453,26,Female,Jacket,Outerwear,20,OK,M,Indigo,Spring,3.7,No,Next Day Air,No,No,3,Venmo,Fortnightly
3454,31,Female,Shirt,Clothing,60,AL,L,Pink,Winter,4.3,No,Standard,No,No,48,Venmo,Bi-Weekly
3455,55,Female,Handbag,Accessories,71,LA,S,Lavender,Fall,4.6,No,Store Pickup,No,No,15,PayPal,Bi-Weekly
3456,49,Female,T-shirt,Clothing,89,OH,M,Orange,Fall,4.7,No,Standard,No,No,13,Venmo,Annually
3457,42,Female,Hoodie,Clothing,53,TX,M,Red,Fall,4.6,No,Express,No,No,21,Venmo,Monthly
3458,64,Female,Jewelry,Accessories,87,MD,M,Gray,Summer,3.0,No,Express,No,No,29,Cash,Fortnightly
3459,68,Female,Jewelry,Accessories,37,WV,L,Violet,Spring,3.4,No,Standard,No,No,24,Venmo,Quarterly
3460,68,Female,Hoodie,Clothing,37,OH,L,Green,Fall,3.8,No,Express,No,No,21,PayPal,Annually
3461,41,Female,Scarf,Accessories,78,IN,M,Gold,Spring,3.1,No,Express,No,No,5,Bank Transfer,Bi-Weekly
3462,51,Female,Shoes,Footwear,23,WY,S,Maroon,Spring,4.4,No,Standard,No,No,47,Cash,Quarterly
3463,44,Female,Jeans,Clothing,73,MI,L,Olive,Spring,4.5,No,Standard,No,No,34,Credit Card,Every 3 Months
3464,27,Female,Jewelry,Accessories,27,ME,M,Yellow,Fall,2.8,No,2-Day Shipping,No,No,45,PayPal,Fortnightly
3465,36,Female,Coat,Outerwear,59,UT,S,Peach,Winter,2.7,No,Next Day Air,No,No,12,PayPal,Annually
3466,19,Female,Backpack,Accessories,53,IA,M,Gold,Spring,3.4,No,Standard,No,No,31,Debit Card,Weekly
3467,49,Female,Socks,Clothing,42,MD,S,Purple,Summer,4.6,No,Standard,No,No,43,Bank Transfer,Annually
3468,18,Female,Scarf,Accessories,45,TX,M,Charcoal,Fall,5.0,No,Next Day Air,No,No,5,Credit Card,Annually
3469,36,Female,Sunglasses,Accessories,89,OH,S,Indigo,Winter,3.5,No,Standard,No,No,36,Debit Card,Quarterly
3470,36,Female,Socks,Clothing,85,ND,L,Magenta,Fall,3.3,No,Store Pickup,No,No,12,Cash,Annually
3471,19,Female,Coat,Outerwear,69,WV,S,Olive,Summer,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly
3472,43,Female,Sandals,Footwear,66,NC,S,Blue,Spring,3.1,No,Store Pickup,No,No,31,Cash,Bi-Weekly
3473,31,Female,Blouse,Clothing,42,GA,S,White,Summer,4.0,No,Free Shipping,No,No,15,Debit Card,Weekly
3474,63,Female,Dress,Clothing,40,KS,M,Cyan,Spring,2.5,No,Express,No,No,11,Cash,Weekly
3475,41,Female,Pants,Clothing,82,ME,M,Cyan,Winter,4.4,No,Store Pickup,No,No,18,Venmo,Monthly
3476,48,Female,Sneakers,Footwear,88,SC,M,Orange,Spring,4.4,No,Express,No,No,9,Cash,Quarterly
3477,68,Female,Boots,Footwear,99,SC,XL,Orange,Summer,3.2,No,Free Shipping,No,No,11,Cash,Weekly
3478,53,Female,Handbag,Accessories,85,KY,S,Teal,Spring,3.8,No,Store Pickup,No,No,38,Debit Card,Bi-Weekly
3479,36,Female,Handbag,Accessories,57,AZ,M,Magenta,Fall,4.6,No,Store Pickup,No,No,42,PayPal,Quarterly
3480,46,Female,Sweater,Clothing,56,NY,S,Orange,Summer,4.9,No,Standard,No,No,41,Cash,Monthly
3481,21,Female,Sandals,Footwear,79,NH,L,Peach,Winter,3.5,No,Free Shipping,No,No,45,PayPal,Monthly
3482,52,Female,Socks,Clothing,67,OH,S,Maroon,Summer,3.4,No,Store Pickup,No,No,41,Debit Card,Bi-Weekly
3483,66,Female,Gloves,Accessories,61,HI,M,Gold,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly
3484,19,Female,Hoodie,Clothing,37,TX,L,White,Winter,3.9,No,Express,No,No,21,Credit Card,Every 3 Months
3485,44,Female,Dress,Clothing,75,IL,L,Gray,Fall,4.2,No,Free Shipping,No,No,13,Credit Card,Bi-Weekly
3486,50,Female,Shirt,Clothing,21,MA,XL,Brown,Winter,3.4,No,Standard,No,No,23,Debit Card,Fortnightly
3487,51,Female,Shorts,Clothing,89,NC,L,Charcoal,Winter,4.9,No,Standard,No,No,6,PayPal,Weekly
3488,25,Female,Sandals,Footwear,24,WV,L,Beige,Fall,2.9,No,Store Pickup,No,No,39,Bank Transfer,Annually
3489,62,Female,Sweater,Clothing,27,DE,XL,Teal,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly
3490,48,Female,Dress,Clothing,26,ID,L,Black,Summer,4.6,No,2-Day Shipping,No,No,32,PayPal,Every 3 Months
3491,62,Female,Boots,Footwear,82,OR,M,Violet,Spring,3.6,No,Store Pickup,No,No,43,Credit Card,Quarterly
3492,22,Female,Pants,Clothing,28,ME,M,Orange,Winter,4.3,No,Express,No,No,15,Cash,Monthly
3493,48,Female,Gloves,Accessories,65,SD,M,Turquoise,Fall,4.6,No,Standard,No,No,48,Bank Transfer,Annually
3494,48,Female,Pants,Clothing,82,NM,XL,Black,Winter,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly
3495,62,Female,Scarf,Accessories,38,WA,M,Silver,Winter,3.5,No,Free Shipping,No,No,41,PayPal,Quarterly
3496,24,Female,Shorts,Clothing,33,GA,XL,Gray,Spring,2.8,No,Free Shipping,No,No,14,Cash,Weekly
3497,39,Female,Shoes,Footwear,38,ID,M,Pink,Summer,4.0,No,Free Shipping,No,No,22,PayPal,Monthly
3498,35,Female,Handbag,Accessories,48,CO,M,Red,Spring,4.3,No,Store Pickup,No,No,16,Venmo,Every 3 Months
3499,47,Female,Sandals,Footwear,35,KY,M,Lavender,Summer,3.8,No,Standard,No,No,2,Bank Transfer,Bi-Weekly
3500,22,Female,Socks,Clothing,29,NJ,L,Indigo,Fall,3.0,No,Next Day Air,No,No,13,PayPal,Every 3 Months
3501,38,Female,Shirt,Clothing,48,OR,S,Silver,Fall,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly
3502,53,Female,Shoes,Footwear,87,NE,M,Silver,Fall,4.8,No,Standard,No,No,43,Bank Transfer,Weekly
3503,31,Female,Backpack,Accessories,62,MA,M,Green,Fall,4.7,No,Next Day Air,No,No,26,Bank Transfer,Quarterly
3504,31,Female,Shirt,Clothing,96,NE,M,Pink,Spring,3.9,No,Free Shipping,No,No,39,Cash,Weekly
3505,65,Female,Handbag,Accessories,41,HI,S,Violet,Fall,4.0,No,Next Day Air,No,No,50,Venmo,Monthly
3506,48,Female,Jewelry,Accessories,42,IN,L,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months
3507,18,Female,Shirt,Clothing,57,IL,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,12,Cash,Fortnightly
3508,46,Female,Handbag,Accessories,65,CO,S,Purple,Spring,4.2,No,Store Pickup,No,No,33,Credit Card,Every 3 Months
3509,52,Female,Pants,Clothing,54,PA,M,Gray,Fall,4.7,No,Standard,No,No,49,Bank Transfer,Weekly
3510,50,Female,T-shirt,Clothing,22,OH,L,Brown,Winter,4.3,No,Next Day Air,No,No,43,Venmo,Bi-Weekly
3511,49,Female,Sneakers,Footwear,96,PA,S,Orange,Fall,4.9,No,2-Day Shipping,No,No,14,Venmo,Monthly
3512,69,Female,Jewelry,Accessories,81,MS,M,Blue,Summer,3.9,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3513,36,Female,Shirt,Clothing,46,KY,M,White,Fall,3.4,No,Free Shipping,No,No,31,Debit Card,Quarterly
3514,30,Female,Blouse,Clothing,74,AK,XL,Charcoal,Spring,4.2,No,Store Pickup,No,No,29,Credit Card,Fortnightly
3515,25,Female,Sneakers,Footwear,50,GA,XL,Gray,Winter,4.7,No,Express,No,No,32,Cash,Monthly
3516,19,Female,Dress,Clothing,80,SD,XL,Charcoal,Winter,4.0,No,Next Day Air,No,No,16,Debit Card,Bi-Weekly
3517,34,Female,Boots,Footwear,56,SC,S,White,Summer,4.0,No,Free Shipping,No,No,38,PayPal,Bi-Weekly
3518,29,Female,Skirt,Clothing,69,TN,M,Orange,Winter,3.1,No,Next Day Air,No,No,34,Debit Card,Every 3 Months
3519,50,Female,Shirt,Clothing,97,CO,M,Black,Spring,4.2,No,Standard,No,No,30,PayPal,Quarterly
3520,31,Female,Shorts,Clothing,66,WI,M,White,Winter,3.7,No,Next Day Air,No,No,14,Bank Transfer,Fortnightly
3521,41,Female,Hat,Accessories,70,GA,S,Brown,Spring,3.1,No,Express,No,No,33,Bank Transfer,Monthly
3522,52,Female,Shoes,Footwear,50,MD,M,Pink,Winter,3.7,No,Store Pickup,No,No,35,Venmo,Weekly
3523,27,Female,Pants,Clothing,85,NJ,M,Yellow,Spring,3.2,No,Store Pickup,No,No,13,Cash,Quarterly
3524,49,Female,Backpack,Accessories,59,NV,M,Cyan,Summer,2.8,No,Standard,No,No,30,Cash,Fortnightly
3525,69,Female,Pants,Clothing,74,MI,L,Silver,Summer,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly
3526,45,Female,Sunglasses,Accessories,38,WY,L,Olive,Winter,3.5,No,Standard,No,No,47,Bank Transfer,Annually
3527,20,Female,Sweater,Clothing,99,MA,M,Olive,Spring,3.8,No,Express,No,No,1,PayPal,Every 3 Months
3528,25,Female,Blouse,Clothing,97,WA,S,Charcoal,Spring,4.7,No,Free Shipping,No,No,1,Cash,Weekly
3529,38,Female,Scarf,Accessories,67,ME,L,Gray,Summer,4.5,No,Free Shipping,No,No,33,PayPal,Annually
3530,55,Female,T-shirt,Clothing,20,MT,S,Maroon,Winter,3.9,No,Next Day Air,No,No,43,Bank Transfer,Weekly
3531,62,Female,Sunglasses,Accessories,45,OK,L,Black,Spring,3.4,No,Express,No,No,37,PayPal,Weekly
3532,54,Female,Shoes,Footwear,52,ND,XL,Violet,Winter,4.6,No,2-Day Shipping,No,No,23,Cash,Quarterly
3533,61,Female,Pants,Clothing,68,CT,L,Indigo,Fall,4.6,No,Standard,No,No,12,Credit Card,Annually
3534,50,Female,Sneakers,Footwear,98,TX,L,Yellow,Fall,4.7,No,Standard,No,No,30,Venmo,Fortnightly
3535,65,Female,Shoes,Footwear,83,DE,M,Gray,Fall,3.2,No,Express,No,No,7,Cash,Weekly
3536,68,Female,Shorts,Clothing,51,MS,M,Red,Summer,5.0,No,Express,No,No,20,Debit Card,Monthly
3537,55,Female,Handbag,Accessories,21,MN,L,Peach,Spring,4.5,No,Express,No,No,10,Venmo,Monthly
3538,57,Female,Handbag,Accessories,92,GA,M,Gray,Spring,3.5,No,Standard,No,No,40,Credit Card,Every 3 Months
3539,56,Female,Shoes,Footwear,63,IA,S,White,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Monthly
3540,29,Female,Jewelry,Accessories,56,NY,S,Green,Spring,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly
3541,24,Female,Shorts,Clothing,95,NV,M,Magenta,Spring,4.6,No,Free Shipping,No,No,5,Bank Transfer,Weekly
3542,59,Female,Blouse,Clothing,66,VA,M,Olive,Winter,4.0,No,Next Day Air,No,No,22,PayPal,Annually
3543,62,Female,Coat,Outerwear,28,ID,S,Olive,Spring,4.2,No,Express,No,No,5,Venmo,Weekly
3544,58,Female,Hat,Accessories,83,CO,M,Blue,Winter,4.1,No,Standard,No,No,18,PayPal,Every 3 Months
3545,64,Female,Socks,Clothing,55,WI,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,No,42,Cash,Every 3 Months
3546,48,Female,Sandals,Footwear,28,CT,M,Yellow,Spring,3.7,No,2-Day Shipping,No,No,22,Debit Card,Annually
3547,60,Female,Scarf,Accessories,79,KS,M,Violet,Summer,3.6,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly
3548,52,Female,Scarf,Accessories,31,PA,L,Magenta,Summer,3.8,No,Standard,No,No,23,Credit Card,Annually
3549,63,Female,Blouse,Clothing,37,UT,M,Red,Fall,3.0,No,Standard,No,No,47,Debit Card,Fortnightly
3550,44,Female,T-shirt,Clothing,34,OR,M,Cyan,Summer,3.4,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly
3551,63,Female,Shoes,Footwear,74,WV,S,Orange,Winter,4.8,No,Standard,No,No,32,Cash,Weekly
3552,66,Female,Gloves,Accessories,31,MT,L,Black,Spring,2.6,No,Store Pickup,No,No,20,Venmo,Weekly
3553,22,Female,Sunglasses,Accessories,66,KY,M,Blue,Winter,2.9,No,Next Day Air,No,No,3,PayPal,Quarterly
3554,62,Female,Shoes,Footwear,99,MN,M,Charcoal,Spring,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly
3555,39,Female,Dress,Clothing,55,LA,M,Indigo,Spring,5.0,No,Free Shipping,No,No,5,Credit Card,Fortnightly
3556,25,Female,Blouse,Clothing,23,DE,L,Silver,Spring,4.6,No,Next Day Air,No,No,45,Cash,Quarterly
3557,70,Female,Sweater,Clothing,88,AZ,M,Brown,Fall,4.2,No,Express,No,No,43,Cash,Bi-Weekly
